symbol,timestamp,open,high,low,close,volume,quote_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume,open_time_ms,close_time_ms
BTCUSDC,2023-03-07 17:53:00+00:00,22323.72,22323.72,22320.61,22320.61,0.1386,3093.928264,2,0.0,0.0,1678211580000,1678211639999
BTCUSDC,2023-03-07 17:54:00+00:00,22322.49,22322.49,22311.93,22311.93,0.2057,4590.5886982,7,0.11558,2579.7158358,1678211640000,1678211699999
BTCUSDC,2023-03-07 17:55:00+00:00,22313.22,22313.22,22313.22,22313.22,0.026,580.14372,1,0.026,580.14372,1678211700000,1678211759999
BTCUSDC,2023-03-07 17:56:00+00:00,22313.22,22313.22,22313.22,22313.22,0.0,0.0,0,0.0,0.0,1678211760000,1678211819999
BTCUSDC,2023-03-07 17:57:00+00:00,22313.22,22313.22,22313.22,22313.22,0.44816,9999.8926752,3,0.0,0.0,1678211820000,1678211879999
BTCUSDC,2023-03-07 17:58:00+00:00,22311.94,22311.94,22311.94,22311.94,0.04481,999.7980314,1,0.04481,999.7980314,1678211880000,1678211939999
BTCUSDC,2023-03-07 17:59:00+00:00,22309.91,22312.57,22309.91,22312.47,0.13444,2999.5782086,3,0.04481,999.8262617,1678211940000,1678211999999
BTCUSDC,2023-03-07 18:00:00+00:00,22305.51,22305.51,22305.51,22305.51,0.00095,21.1902345,1,0.0,0.0,1678212000000,1678212059999
BTCUSDC,2023-03-07 18:01:00+00:00,22308.59,22316.23,22308.59,22316.23,0.08963,1999.8612701,2,0.04482,999.8710038,1678212060000,1678212119999
BTCUSDC,2023-03-07 18:02:00+00:00,22312.79,22324.58,22312.79,22323.76,0.1691,3774.3001803,6,0.04481,999.8361199,1678212120000,1678212179999
BTCUSDC,2023-03-07 18:03:00+00:00,22327.69,22329.0,22319.26,22319.26,0.22317,4981.6761955,7,0.09053,2020.9493562,1678212180000,1678212239999
BTCUSDC,2023-03-07 18:04:00+00:00,22321.33,22321.33,22314.41,22314.41,0.0648,1446.283784,2,0.0448,999.995584,1678212240000,1678212299999
BTCUSDC,2023-03-07 18:05:00+00:00,22305.51,22305.51,22298.65,22298.76,0.14835,3308.0154795,5,0.0535,1192.98201,1678212300000,1678212359999
BTCUSDC,2023-03-07 18:06:00+00:00,22295.82,22299.12,22295.82,22299.12,0.09118,2033.121644,3,0.04634,1033.2291032,1678212360000,1678212419999
BTCUSDC,2023-03-07 18:07:00+00:00,22293.92,22294.89,22293.92,22294.89,0.29511,6579.3521462,6,0.29511,6579.3521462,1678212420000,1678212479999
BTCUSDC,2023-03-07 18:08:00+00:00,22286.05,22289.75,22282.04,22289.75,0.13853,3087.5931399,7,0.09094,2027.0082372,1678212480000,1678212539999
BTCUSDC,2023-03-07 18:09:00+00:00,22289.75,22289.75,22289.75,22289.75,0.0,0.0,0,0.0,0.0,1678212540000,1678212599999
BTCUSDC,2023-03-07 18:10:00+00:00,22289.75,22289.75,22289.75,22289.75,0.0,0.0,0,0.0,0.0,1678212600000,1678212659999
BTCUSDC,2023-03-07 18:11:00+00:00,22280.24,22280.43,22280.24,22280.43,0.04538,1011.0773862,2,0.0,0.0,1678212660000,1678212719999
BTCUSDC,2023-03-07 18:12:00+00:00,22273.61,22277.01,22273.61,22277.01,0.13889,3093.7342849,2,0.04488,999.7922088,1678212720000,1678212779999
BTCUSDC,2023-03-07 18:13:00+00:00,22277.01,22277.01,22277.01,22277.01,0.0,0.0,0,0.0,0.0,1678212780000,1678212839999
BTCUSDC,2023-03-07 18:14:00+00:00,22277.01,22277.01,22277.01,22277.01,0.0,0.0,0,0.0,0.0,1678212840000,1678212899999
BTCUSDC,2023-03-07 18:15:00+00:00,22298.65,22298.65,22289.83,22289.83,0.18371,4096.0830487,4,0.09401,2096.2960865,1678212900000,1678212959999
BTCUSDC,2023-03-07 18:16:00+00:00,22289.83,22289.83,22289.83,22289.83,0.0,0.0,0,0.0,0.0,1678212960000,1678213019999
BTCUSDC,2023-03-07 18:17:00+00:00,22289.83,22289.83,22289.83,22289.83,0.0,0.0,0,0.0,0.0,1678213020000,1678213079999
BTCUSDC,2023-03-07 18:18:00+00:00,22282.77,22286.82,22282.77,22286.82,0.11573,2579.0017551,3,0.07087,1579.2150099,1678213080000,1678213139999
BTCUSDC,2023-03-07 18:19:00+00:00,22286.82,22286.82,22286.82,22286.82,0.0,0.0,0,0.0,0.0,1678213140000,1678213199999
BTCUSDC,2023-03-07 18:20:00+00:00,22286.82,22286.82,22286.82,22286.82,0.0,0.0,0,0.0,0.0,1678213200000,1678213259999
BTCUSDC,2023-03-07 18:21:00+00:00,22277.96,22277.96,22273.61,22273.61,0.13889,3093.7769209,5,0.04488,999.8348448,1678213260000,1678213319999
BTCUSDC,2023-03-07 18:22:00+00:00,22258.59,22258.59,22255.12,22255.12,0.1168,2599.5405501,4,0.07093,1578.6149416,1678213320000,1678213379999
BTCUSDC,2023-03-07 18:23:00+00:00,22248.6,22251.0,22235.27,22251.0,0.44726,9947.192656,7,0.07094,1578.35958,1678213380000,1678213439999
BTCUSDC,2023-03-07 18:24:00+00:00,22243.38,22243.38,22242.09,22242.09,0.06495,1444.6495455,3,0.0,0.0,1678213440000,1678213499999
BTCUSDC,2023-03-07 18:25:00+00:00,22248.63,22248.63,22248.63,22248.63,0.026,578.46438,1,0.026,578.46438,1678213500000,1678213559999
BTCUSDC,2023-03-07 18:26:00+00:00,22265.31,22265.31,22262.21,22262.21,0.15063,3353.6610006,5,0.04491,999.7958511,1678213560000,1678213619999
BTCUSDC,2023-03-07 18:27:00+00:00,22266.67,22266.67,22266.67,22266.67,0.026,578.93342,1,0.026,578.93342,1678213620000,1678213679999
BTCUSDC,2023-03-07 18:28:00+00:00,22266.67,22266.67,22266.67,22266.67,0.0,0.0,0,0.0,0.0,1678213680000,1678213739999
BTCUSDC,2023-03-07 18:29:00+00:00,22266.67,22266.67,22266.67,22266.67,0.0,0.0,0,0.0,0.0,1678213740000,1678213799999
BTCUSDC,2023-03-07 18:30:00+00:00,22273.61,22273.61,22273.61,22273.61,0.09412,2096.3921732,2,0.09412,2096.3921732,1678213800000,1678213859999
BTCUSDC,2023-03-07 18:31:00+00:00,22282.04,22282.04,22281.27,22281.27,0.04903,1092.4610246,3,0.00095,21.167938,1678213860000,1678213919999
BTCUSDC,2023-03-07 18:32:00+00:00,22281.27,22281.27,22281.27,22281.27,0.0,0.0,0,0.0,0.0,1678213920000,1678213979999
BTCUSDC,2023-03-07 18:33:00+00:00,22258.59,22258.59,22255.32,22255.32,0.04588,1021.0771881,2,0.0,0.0,1678213980000,1678214039999
BTCUSDC,2023-03-07 18:34:00+00:00,22248.6,22251.35,22248.46,22251.35,0.22894,5093.7054858,5,0.08988,1999.6915848,1678214040000,1678214099999
BTCUSDC,2023-03-07 18:35:00+00:00,22251.35,22251.35,22251.35,22251.35,0.0,0.0,0,0.0,0.0,1678214100000,1678214159999
BTCUSDC,2023-03-07 18:36:00+00:00,22246.12,22252.42,22246.12,22252.42,0.38715,8613.4217395,7,0.38715,8613.4217395,1678214160000,1678214219999
BTCUSDC,2023-03-07 18:37:00+00:00,22247.99,22247.99,22247.12,22247.12,0.06559,1459.2065663,2,0.0,0.0,1678214220000,1678214279999
BTCUSDC,2023-03-07 18:38:00+00:00,22235.17,22235.17,22228.95,22230.65,0.14877,3307.1906615,6,0.052,1155.9496,1678214280000,1678214339999
BTCUSDC,2023-03-07 18:39:00+00:00,22223.61,22223.61,22223.61,22223.61,0.09422,2093.9085342,1,0.0,0.0,1678214340000,1678214399999
BTCUSDC,2023-03-07 18:40:00+00:00,22228.03,22233.16,22228.03,22233.16,0.595,13227.3954106,8,0.595,13227.3954106,1678214400000,1678214459999
BTCUSDC,2023-03-07 18:41:00+00:00,22222.0,22223.46,22222.0,22223.46,0.02697,599.3653,2,0.026,577.80996,1678214460000,1678214519999
BTCUSDC,2023-03-07 18:42:00+00:00,22223.14,22223.14,22222.75,22222.75,0.26998,5999.7155911,2,0.0,0.0,1678214520000,1678214579999
BTCUSDC,2023-03-07 18:43:00+00:00,22215.69,22215.69,22208.13,22213.52,0.03174,704.919177,5,0.029,644.05194,1678214580000,1678214639999
BTCUSDC,2023-03-07 18:44:00+00:00,22219.99,22219.99,22219.99,22219.99,0.045,999.89955,1,0.045,999.89955,1678214640000,1678214699999
BTCUSDC,2023-03-07 18:45:00+00:00,22219.99,22219.99,22219.99,22219.99,0.0,0.0,0,0.0,0.0,1678214700000,1678214759999
BTCUSDC,2023-03-07 18:46:00+00:00,22219.99,22219.99,22219.99,22219.99,0.0,0.0,0,0.0,0.0,1678214760000,1678214819999
BTCUSDC,2023-03-07 18:47:00+00:00,22219.99,22219.99,22219.99,22219.99,0.0,0.0,0,0.0,0.0,1678214820000,1678214879999
BTCUSDC,2023-03-07 18:48:00+00:00,22210.45,22210.45,22210.45,22210.45,0.04502,999.914459,1,0.0,0.0,1678214880000,1678214939999
BTCUSDC,2023-03-07 18:49:00+00:00,22208.82,22208.82,22163.79,22189.02,0.76841,17042.8561021,28,0.2301,5103.82453,1678214940000,1678214999999
BTCUSDC,2023-03-07 18:50:00+00:00,22191.42,22192.49,22188.4,22190.79,0.25024,5553.0293118,6,0.14012,3109.4698826,1678215000000,1678215059999
BTCUSDC,2023-03-07 18:51:00+00:00,22187.02,22200.38,22187.02,22200.38,0.56396,12516.9420189,14,0.30546,6779.2354089,1678215060000,1678215119999
BTCUSDC,2023-03-07 18:52:00+00:00,22199.48,22211.78,22198.21,22198.21,0.086,1909.275488,4,0.02096,465.4467088,1678215120000,1678215179999
BTCUSDC,2023-03-07 18:53:00+00:00,22195.58,22195.58,22187.99,22188.24,0.20808,4617.5849824,8,0.13456,2986.3065044,1678215180000,1678215239999
BTCUSDC,2023-03-07 18:54:00+00:00,22183.45,22183.45,22173.72,22176.75,0.4561,10116.0288075,7,0.09018,1999.78659,1678215240000,1678215299999
BTCUSDC,2023-03-07 18:55:00+00:00,22181.13,22184.91,22180.21,22181.31,0.44313,9829.6663009,10,0.27048,5999.9171904,1678215300000,1678215359999
BTCUSDC,2023-03-07 18:56:00+00:00,22181.31,22181.31,22181.31,22181.31,0.0,0.0,0,0.0,0.0,1678215360000,1678215419999
BTCUSDC,2023-03-07 18:57:00+00:00,22190.1,22191.53,22190.1,22191.53,0.0475,1054.069075,2,0.0275,610.267075,1678215420000,1678215479999
BTCUSDC,2023-03-07 18:58:00+00:00,22198.65,22206.77,22198.65,22206.77,0.13946,3096.1893726,3,0.09443,2096.2185195,1678215480000,1678215539999
BTCUSDC,2023-03-07 18:59:00+00:00,22202.95,22202.95,22200.02,22200.02,0.13511,2999.6815833,4,0.0,0.0,1678215540000,1678215599999
BTCUSDC,2023-03-07 19:00:00+00:00,22200.4,22200.4,22200.4,22200.4,0.04504,999.906016,1,0.04504,999.906016,1678215600000,1678215659999
BTCUSDC,2023-03-07 19:01:00+00:00,22201.19,22211.78,22201.19,22211.78,0.02137,474.4602968,3,0.00096,21.3233088,1678215660000,1678215719999
BTCUSDC,2023-03-07 19:02:00+00:00,22209.44,22209.79,22205.92,22208.08,0.16745,3718.8721234,6,0.07102,1577.3387658,1678215720000,1678215779999
BTCUSDC,2023-03-07 19:03:00+00:00,22205.94,22205.94,22193.34,22193.34,0.07903,1754.3229257,3,0.0,0.0,1678215780000,1678215839999
BTCUSDC,2023-03-07 19:04:00+00:00,22188.41,22188.41,22184.13,22186.87,0.26911,5970.6264141,8,0.07107,1576.7914522,1678215840000,1678215899999
BTCUSDC,2023-03-07 19:05:00+00:00,22193.84,22193.84,22188.27,22188.27,0.03202,710.5471817,3,0.0,0.0,1678215900000,1678215959999
BTCUSDC,2023-03-07 19:06:00+00:00,22191.27,22197.52,22191.27,22197.52,0.02507,556.3943889,2,0.0,0.0,1678215960000,1678216019999
BTCUSDC,2023-03-07 19:07:00+00:00,22203.5,22204.2,22201.47,22204.2,0.18973,4212.6487435,4,0.16694,3706.65229,1678216020000,1678216079999
BTCUSDC,2023-03-07 19:08:00+00:00,22210.0,22210.0,22206.81,22206.81,0.25411,5643.7315646,3,0.22511,4999.6931,1678216080000,1678216139999
BTCUSDC,2023-03-07 19:09:00+00:00,22207.87,22212.96,22207.87,22209.34,0.03599,799.3424517,4,0.00096,21.3233088,1678216140000,1678216199999
BTCUSDC,2023-03-07 19:10:00+00:00,22206.47,22210.6,22206.47,22210.6,0.06848,1520.7598312,3,0.0,0.0,1678216200000,1678216259999
BTCUSDC,2023-03-07 19:11:00+00:00,22215.39,22215.39,22207.16,22208.41,0.21929,4870.3471138,7,0.0,0.0,1678216260000,1678216319999
BTCUSDC,2023-03-07 19:12:00+00:00,22207.75,22223.61,22206.99,22223.61,0.42893,9529.9355407,10,0.39888,8862.6071008,1678216320000,1678216379999
BTCUSDC,2023-03-07 19:13:00+00:00,22227.48,22240.93,22227.48,22240.93,0.05762,1281.2001056,4,0.00096,21.3457632,1678216380000,1678216439999
BTCUSDC,2023-03-07 19:14:00+00:00,22241.88,22241.88,22230.99,22230.99,0.94073,20916.3220801,7,0.0,0.0,1678216440000,1678216499999
BTCUSDC,2023-03-07 19:15:00+00:00,22227.98,22229.65,22219.13,22219.13,0.39396,8755.5248234,8,0.31478,6995.8228542,1678216500000,1678216559999
BTCUSDC,2023-03-07 19:16:00+00:00,22230.39,22230.39,22229.94,22229.94,0.0522,1160.4151555,3,0.0,0.0,1678216560000,1678216619999
BTCUSDC,2023-03-07 19:17:00+00:00,22234.24,22238.32,22233.04,22233.04,0.04412,980.9817704,3,0.0192,426.9344136,1678216620000,1678216679999
BTCUSDC,2023-03-07 19:18:00+00:00,22231.93,22231.93,22226.28,22226.28,0.03334,741.0912972,2,0.0,0.0,1678216680000,1678216739999
BTCUSDC,2023-03-07 19:19:00+00:00,22218.7,22228.89,22218.7,22227.95,0.06955,1545.8217227,3,0.0,0.0,1678216740000,1678216799999
BTCUSDC,2023-03-07 19:20:00+00:00,22229.52,22241.21,22226.84,22226.84,0.05969,1327.1951669,4,0.03405,757.2678745,1678216800000,1678216859999
BTCUSDC,2023-03-07 19:21:00+00:00,22230.41,22230.41,22220.02,22220.02,0.01787,397.1518643,2,0.0,0.0,1678216860000,1678216919999
BTCUSDC,2023-03-07 19:22:00+00:00,22218.18,22220.13,22218.18,22220.13,0.02622,582.5822466,2,0.0,0.0,1678216920000,1678216979999
BTCUSDC,2023-03-07 19:23:00+00:00,22211.78,22211.78,22201.04,22201.04,0.20898,4640.5416213,8,0.0,0.0,1678216980000,1678217039999
BTCUSDC,2023-03-07 19:24:00+00:00,22202.67,22202.67,22193.88,22193.88,0.15527,3446.8762338,4,0.0,0.0,1678217040000,1678217099999
BTCUSDC,2023-03-07 19:25:00+00:00,22190.94,22200.06,22181.02,22181.02,0.07024,1558.6123471,6,0.01716,380.8803975,1678217100000,1678217159999
BTCUSDC,2023-03-07 19:26:00+00:00,22188.68,22199.97,22188.68,22199.97,0.02562,568.5933169,2,0.0,0.0,1678217160000,1678217219999
BTCUSDC,2023-03-07 19:27:00+00:00,22198.81,22203.67,22198.81,22200.91,0.04741,1052.5306645,4,0.0045,99.904095,1678217220000,1678217279999
BTCUSDC,2023-03-07 19:28:00+00:00,22194.36,22201.74,22194.36,22201.74,0.18182,4036.323784,9,0.076,1687.1480352,1678217280000,1678217339999
BTCUSDC,2023-03-07 19:29:00+00:00,22209.24,22211.78,22209.24,22210.13,0.07277,1616.2073263,4,0.04598,1021.1832936,1678217340000,1678217399999
BTCUSDC,2023-03-07 19:30:00+00:00,22211.26,22212.05,22206.96,22206.96,0.02479,550.5709824,3,0.0045,99.954225,1678217400000,1678217459999
BTCUSDC,2023-03-07 19:31:00+00:00,22220.71,22221.78,22207.05,22208.61,0.36451,8099.2830202,9,0.29601,6577.6499402,1678217460000,1678217519999
BTCUSDC,2023-03-07 19:32:00+00:00,22204.1,22209.21,22204.1,22209.21,0.0271,601.8228345,2,0.0,0.0,1678217520000,1678217579999
BTCUSDC,2023-03-07 19:33:00+00:00,22199.6,22199.6,22197.61,22197.61,0.02758,612.2225563,3,0.0,0.0,1678217580000,1678217639999
BTCUSDC,2023-03-07 19:34:00+00:00,22201.53,22202.07,22201.53,22202.07,0.04217,936.2432271,3,0.0,0.0,1678217640000,1678217699999
BTCUSDC,2023-03-07 19:35:00+00:00,22203.87,22203.87,22196.87,22196.87,0.31592,7013.736694,6,0.0,0.0,1678217700000,1678217759999
BTCUSDC,2023-03-07 19:36:00+00:00,22202.69,22202.69,22202.69,22202.69,0.045,999.12105,1,0.0,0.0,1678217760000,1678217819999
BTCUSDC,2023-03-07 19:37:00+00:00,22202.69,22202.69,22202.69,22202.69,0.0,0.0,0,0.0,0.0,1678217820000,1678217879999
BTCUSDC,2023-03-07 19:38:00+00:00,22202.69,22202.69,22202.69,22202.69,0.0,0.0,0,0.0,0.0,1678217880000,1678217939999
BTCUSDC,2023-03-07 19:39:00+00:00,22205.6,22205.6,22205.6,22205.6,0.2,4441.12,1,0.0,0.0,1678217940000,1678217999999
BTCUSDC,2023-03-07 19:40:00+00:00,22205.93,22205.93,22204.47,22205.2,0.18193,4039.7439509,5,0.026,577.3352,1678218000000,1678218059999
BTCUSDC,2023-03-07 19:41:00+00:00,22205.2,22205.2,22205.2,22205.2,0.0,0.0,0,0.0,0.0,1678218060000,1678218119999
BTCUSDC,2023-03-07 19:42:00+00:00,22205.2,22205.2,22205.2,22205.2,0.0,0.0,0,0.0,0.0,1678218120000,1678218179999
BTCUSDC,2023-03-07 19:43:00+00:00,22205.2,22205.2,22205.2,22205.2,0.0,0.0,0,0.0,0.0,1678218180000,1678218239999
BTCUSDC,2023-03-07 19:44:00+00:00,22188.41,22191.85,22188.41,22191.85,0.02846,631.5767486,2,0.0,0.0,1678218240000,1678218299999
BTCUSDC,2023-03-07 19:45:00+00:00,22191.85,22191.85,22191.85,22191.85,0.0,0.0,0,0.0,0.0,1678218300000,1678218359999
BTCUSDC,2023-03-07 19:46:00+00:00,22191.85,22191.85,22191.85,22191.85,0.0,0.0,0,0.0,0.0,1678218360000,1678218419999
BTCUSDC,2023-03-07 19:47:00+00:00,22191.85,22191.85,22191.85,22191.85,0.0,0.0,0,0.0,0.0,1678218420000,1678218479999
BTCUSDC,2023-03-07 19:48:00+00:00,22191.85,22191.85,22191.85,22191.85,0.0,0.0,0,0.0,0.0,1678218480000,1678218539999
BTCUSDC,2023-03-07 19:49:00+00:00,22205.02,22206.52,22205.02,22206.52,0.18877,4191.7812403,4,0.18877,4191.7812403,1678218540000,1678218599999
BTCUSDC,2023-03-07 19:50:00+00:00,22196.88,22198.2,22196.88,22198.2,0.05377,1193.570539,3,0.03377,749.632939,1678218600000,1678218659999
BTCUSDC,2023-03-07 19:51:00+00:00,22199.39,22199.39,22199.39,22199.39,0.04504,999.8605256,2,0.04504,999.8605256,1678218660000,1678218719999
BTCUSDC,2023-03-07 19:52:00+00:00,22199.39,22199.39,22199.39,22199.39,0.0,0.0,0,0.0,0.0,1678218720000,1678218779999
BTCUSDC,2023-03-07 19:53:00+00:00,22199.39,22199.39,22199.39,22199.39,0.0,0.0,0,0.0,0.0,1678218780000,1678218839999
BTCUSDC,2023-03-07 19:54:00+00:00,22211.78,22211.78,22211.78,22211.78,0.00096,21.3233088,1,0.00096,21.3233088,1678218840000,1678218899999
BTCUSDC,2023-03-07 19:55:00+00:00,22202.76,22202.76,22200.51,22200.51,0.26282,5835.1226657,3,0.04504,999.9109704,1678218900000,1678218959999
BTCUSDC,2023-03-07 19:56:00+00:00,22208.71,22208.71,22208.71,22208.71,0.02,444.1742,1,0.0,0.0,1678218960000,1678219019999
BTCUSDC,2023-03-07 19:57:00+00:00,22200.26,22200.26,22072.52,22128.09,4.96893,110102.1199761,105,1.16571,25812.847033,1678219020000,1678219079999
BTCUSDC,2023-03-07 19:58:00+00:00,22119.67,22128.23,22115.68,22128.23,0.35587,7872.0502249,12,0.35587,7872.0502249,1678219080000,1678219139999
BTCUSDC,2023-03-07 19:59:00+00:00,22143.26,22148.82,22130.33,22130.33,0.29566,6547.4444236,17,0.27428,6074.2979682,1678219140000,1678219199999
BTCUSDC,2023-03-07 20:00:00+00:00,22123.95,22134.67,22123.95,22134.67,0.23019,5093.6182957,5,0.09035,1999.6171373,1678219200000,1678219259999
BTCUSDC,2023-03-07 20:01:00+00:00,22144.19,22144.19,22100.24,22100.24,0.46926,10377.3901508,15,0.34388,7603.9713574,1678219260000,1678219319999
BTCUSDC,2023-03-07 20:02:00+00:00,22111.23,22111.23,22090.56,22093.18,0.82321,18193.0742154,17,0.38165,8434.3745292,1678219320000,1678219379999
BTCUSDC,2023-03-07 20:03:00+00:00,22093.18,22093.18,22093.18,22093.18,0.0,0.0,0,0.0,0.0,1678219380000,1678219439999
BTCUSDC,2023-03-07 20:04:00+00:00,22084.22,22084.22,22050.11,22054.78,0.08395,1852.8867119,7,0.026,573.42428,1678219440000,1678219499999
BTCUSDC,2023-03-07 20:05:00+00:00,22076.34,22076.34,22076.34,22076.34,0.02,441.5268,1,0.0,0.0,1678219500000,1678219559999
BTCUSDC,2023-03-07 20:06:00+00:00,22068.6,22068.61,22068.6,22068.61,0.14505,3201.0516205,3,0.14505,3201.0516205,1678219560000,1678219619999
BTCUSDC,2023-03-07 20:07:00+00:00,22037.76,22037.76,22033.66,22033.67,0.15535,3422.9516059,5,0.14633,3224.1866711,1678219620000,1678219679999
BTCUSDC,2023-03-07 20:08:00+00:00,22027.34,22027.34,22013.32,22013.32,0.08224,1811.3661452,5,0.0,0.0,1678219680000,1678219739999
BTCUSDC,2023-03-07 20:09:00+00:00,22020.08,22046.73,22020.08,22046.73,0.06696,1475.2227664,4,0.02696,593.6685664,1678219740000,1678219799999
BTCUSDC,2023-03-07 20:10:00+00:00,22032.09,22032.09,22001.1,22001.1,0.0675,1486.06905,3,0.0,0.0,1678219800000,1678219859999
BTCUSDC,2023-03-07 20:11:00+00:00,22032.38,22050.85,22032.38,22050.85,0.19154,4223.235589,6,0.17154,3782.587989,1678219860000,1678219919999
BTCUSDC,2023-03-07 20:12:00+00:00,22080.57,22080.57,22062.13,22062.13,0.4211,9291.7946698,12,0.0018,39.745026,1678219920000,1678219979999
BTCUSDC,2023-03-07 20:13:00+00:00,22074.64,22074.64,22066.1,22066.1,0.14649,3233.4791636,2,0.11899,2626.6614136,1678219980000,1678220039999
BTCUSDC,2023-03-07 20:14:00+00:00,22073.2,22073.2,22064.75,22072.4,0.37263,8223.7543086,12,0.17181,3792.277504,1678220040000,1678220099999
BTCUSDC,2023-03-07 20:15:00+00:00,22075.5,22075.5,22075.5,22075.5,0.0275,607.07625,1,0.0,0.0,1678220100000,1678220159999
BTCUSDC,2023-03-07 20:16:00+00:00,22075.5,22075.5,22075.5,22075.5,0.0,0.0,0,0.0,0.0,1678220160000,1678220219999
BTCUSDC,2023-03-07 20:17:00+00:00,22075.5,22075.5,22075.5,22075.5,0.0,0.0,0,0.0,0.0,1678220220000,1678220279999
BTCUSDC,2023-03-07 20:18:00+00:00,22095.14,22095.14,22095.14,22095.14,0.026,574.47364,1,0.026,574.47364,1678220280000,1678220339999
BTCUSDC,2023-03-07 20:19:00+00:00,22095.14,22095.14,22095.14,22095.14,0.0,0.0,0,0.0,0.0,1678220340000,1678220399999
BTCUSDC,2023-03-07 20:20:00+00:00,22096.28,22096.28,22096.28,22096.28,0.02,441.9256,1,0.0,0.0,1678220400000,1678220459999
BTCUSDC,2023-03-07 20:21:00+00:00,22101.48,22102.73,22073.44,22073.44,0.32116,7097.528583,8,0.27146,5999.828377,1678220460000,1678220519999
BTCUSDC,2023-03-07 20:22:00+00:00,22071.55,22071.55,22063.42,22065.35,1.22028,26927.3105677,34,0.62527,13797.0128602,1678220520000,1678220579999
BTCUSDC,2023-03-07 20:23:00+00:00,22069.8,22078.91,22069.8,22072.01,0.32788,7237.5305765,11,0.32788,7237.5305765,1678220580000,1678220639999
BTCUSDC,2023-03-07 20:24:00+00:00,22071.14,22077.48,22071.14,22073.29,0.60087,13263.8127012,16,0.26389,5824.8621146,1678220640000,1678220699999
BTCUSDC,2023-03-07 20:25:00+00:00,22073.29,22073.29,22046.27,22049.34,0.49077,10827.1321841,15,0.32352,7136.1329893,1678220700000,1678220759999
BTCUSDC,2023-03-07 20:26:00+00:00,22050.06,22053.86,22045.02,22053.86,0.12874,2838.5701248,9,0.11004,2426.2293278,1678220760000,1678220819999
BTCUSDC,2023-03-07 20:27:00+00:00,22045.95,22050.82,22045.44,22050.82,0.32445,7154.00176,7,0.32445,7154.00176,1678220820000,1678220879999
BTCUSDC,2023-03-07 20:28:00+00:00,22061.66,22068.6,22049.19,22049.19,2.5814,56951.872402,42,1.05531,23282.3156316,1678220880000,1678220939999
BTCUSDC,2023-03-07 20:29:00+00:00,22050.04,22051.27,22000.0,22029.98,2.46607,54310.9842359,53,0.88427,19475.6666991,1678220940000,1678220999999
BTCUSDC,2023-03-07 20:30:00+00:00,22030.53,22045.56,22030.33,22044.94,0.96289,21219.2363411,23,0.72181,15907.0349955,1678221000000,1678221059999
BTCUSDC,2023-03-07 20:31:00+00:00,22044.94,22044.94,22044.94,22044.94,0.0,0.0,0,0.0,0.0,1678221060000,1678221119999
BTCUSDC,2023-03-07 20:32:00+00:00,22080.57,22083.85,22080.57,22083.56,0.0697,1539.2131421,5,0.0293,647.031376,1678221120000,1678221179999
BTCUSDC,2023-03-07 20:33:00+00:00,22088.85,22095.18,22088.85,22095.18,0.09051,1999.5481827,2,0.09051,1999.5481827,1678221180000,1678221239999
BTCUSDC,2023-03-07 20:34:00+00:00,22081.04,22102.13,22081.04,22096.68,1.7481,38625.1075371,28,1.23921,27379.7765315,1678221240000,1678221299999
BTCUSDC,2023-03-07 20:35:00+00:00,22118.64,22118.64,22110.67,22110.67,0.02698,596.6015072,2,0.00698,154.3881072,1678221300000,1678221359999
BTCUSDC,2023-03-07 20:36:00+00:00,22111.19,22116.49,22105.4,22111.34,0.78197,17289.7511869,17,0.38591,8532.2540995,1678221360000,1678221419999
BTCUSDC,2023-03-07 20:37:00+00:00,22113.93,22127.44,22109.6,22119.21,0.40661,8991.0048546,8,0.11525,2549.082161,1678221420000,1678221479999
BTCUSDC,2023-03-07 20:38:00+00:00,22123.94,22123.94,22111.61,22115.39,0.5222,11548.85219,15,0.4147,9171.3492848,1678221480000,1678221539999
BTCUSDC,2023-03-07 20:39:00+00:00,22116.62,22117.7,22104.91,22104.91,0.40126,8873.4549288,15,0.34126,7546.7825288,1678221540000,1678221599999
BTCUSDC,2023-03-07 20:40:00+00:00,22107.39,22121.52,22107.39,22121.52,0.53466,11824.2613767,12,0.53466,11824.2613767,1678221600000,1678221659999
BTCUSDC,2023-03-07 20:41:00+00:00,22125.37,22132.85,22114.14,22114.14,0.46949,10385.9934909,15,0.40499,8959.0124109,1678221660000,1678221719999
BTCUSDC,2023-03-07 20:42:00+00:00,22114.14,22118.3,22114.14,22118.3,0.37173,8221.4482239,11,0.35173,7779.0970239,1678221720000,1678221779999
BTCUSDC,2023-03-07 20:43:00+00:00,22121.19,22123.92,22113.54,22123.92,0.33632,7437.7614718,8,0.07022,1553.2574778,1678221780000,1678221839999
BTCUSDC,2023-03-07 20:44:00+00:00,22118.12,22118.21,22111.12,22111.12,0.26991,5969.4596012,8,0.26991,5969.4596012,1678221840000,1678221899999
BTCUSDC,2023-03-07 20:45:00+00:00,22109.18,22110.82,22108.37,22108.37,0.18728,4140.5942364,8,0.18728,4140.5942364,1678221900000,1678221959999
BTCUSDC,2023-03-07 20:46:00+00:00,22083.52,22085.33,22080.45,22082.98,0.28388,6269.1240574,8,0.25913,5722.5703024,1678221960000,1678222019999
